Unnamed: 0,frequency,attack-angle,chord-length,free-stream-velocity,suction-side-displacement-thickness,scaled-sound-pressure,log_frequency,sqrt_frequency,log_chord,sqrt_chord,log_thickness,sqrt_thickness
1340,4000,3.3,0.1016,31.7,0.00251435,124.852,8.294299608857235,63.245553203367585,0.09676366843230803,0.31874754901018454,0.002511194310603649,0.050143294666385854
1341,5000,3.3,0.1016,31.7,0.00251435,122.082,8.517393171418904,70.71067811865476,0.09676366843230803,0.31874754901018454,0.002511194310603649,0.050143294666385854
1342,6300,3.3,0.1016,31.7,0.00251435,120.702,8.748463629942055,79.37253933193772,0.09676366843230803,0.31874754901018454,0.002511194310603649,0.050143294666385854
1343,8000,3.3,0.1016,31.7,0.00251435,117.432,8.987321812850125,89.44271909999159,0.09676366843230803,0.31874754901018454,0.002511194310603649,0.050143294666385854
1344,630,6.7,0.1016,71.3,0.00478288,131.448,6.447305862541213,25.099800796022265,0.09676366843230803,0.31874754901018454,0.004771478370084608,0.06915836898018923
1345,800,6.7,0.1016,71.3,0.00478288,134.478,6.68586094706836,28.284271247461902,0.09676366843230803,0.31874754901018454,0.004771478370084608,0.06915836898018923
1346,1000,6.7,0.1016,71.3,0.00478288,136.758,6.90875477931522,31.622776601683793,0.09676366843230803,0.31874754901018454,0.004771478370084608,0.06915836898018923
1347,1250,6.7,0.1016,71.3,0.00478288,137.658,7.1316985104669115,35.35533905932738,0.09676366843230803,0.31874754901018454,0.004771478370084608,0.06915836898018923
1348,1600,6.7,0.1016,71.3,0.00478288,136.678,7.3783837129967145,40.0,0.09676366843230803,0.31874754901018454,0.004771478370084608,0.06915836898018923
1349,2000,6.7,0.1016,71.3,0.00478288,134.568,7.601402334583733,44.721359549995796,0.09676366843230803,0.31874754901018454,0.004771478370084608,0.06915836898018923
1350,2500,6.7,0.1016,71.3,0.00478288,131.458,7.824445930877619,50.0,0.09676366843230803,0.31874754901018454,0.004771478370084608,0.06915836898018923
1351,3150,6.7,0.1016,71.3,0.00478288,124.458,8.055475141757274,56.124860801609124,0.09676366843230803,0.31874754901018454,0.004771478370084608,0.06915836898018923
1352,500,6.7,0.1016,55.5,0.0052139,129.343,6.2166061010848646,22.360679774997898,0.09676366843230803,0.31874754901018454,0.005200354685604511,0.07220734034708659
1353,630,6.7,0.1016,55.5,0.0052139,133.023,6.447305862541213,25.099800796022265,0.09676366843230803,0.31874754901018454,0.005200354685604511,0.07220734034708659
1354,800,6.7,0.1016,55.5,0.0052139,135.953,6.68586094706836,28.284271247461902,0.09676366843230803,0.31874754901018454,0.005200354685604511,0.07220734034708659
1355,1000,6.7,0.1016,55.5,0.0052139,137.233,6.90875477931522,31.622776601683793,0.09676366843230803,0.31874754901018454,0.005200354685604511,0.07220734034708659
1356,1250,6.7,0.1016,55.5,0.0052139,136.883,7.1316985104669115,35.35533905932738,0.09676366843230803,0.31874754901018454,0.005200354685604511,0.07220734034708659
1357,1600,6.7,0.1016,55.5,0.0052139,133.653,7.3783837129967145,40.0,0.09676366843230803,0.31874754901018454,0.005200354685604511,0.07220734034708659
1358,2000,6.7,0.1016,55.5,0.0052139,129.653,7.601402334583733,44.721359549995796,0.09676366843230803,0.31874754901018454,0.005200354685604511,0.07220734034708659
1359,2500,6.7,0.1016,55.5,0.0052139,124.273,7.824445930877619,50.0,0.09676366843230803,0.31874754901018454,0.005200354685604511,0.07220734034708659
1360,400,6.7,0.1016,39.6,0.00578076,128.295,5.993961427306569,20.0,0.09676366843230803,0.31874754901018454,0.0057641155212634024,0.07603130934029743
1361,500,6.7,0.1016,39.6,0.00578076,130.955,6.2166061010848646,22.360679774997898,0.09676366843230803,0.31874754901018454,0.0057641155212634024,0.07603130934029743
1362,630,6.7,0.1016,39.6,0.00578076,133.355,6.447305862541213,25.099800796022265,0.09676366843230803,0.31874754901018454,0.0057641155212634024,0.07603130934029743
1363,800,6.7,0.1016,39.6,0.00578076,134.625,6.68586094706836,28.284271247461902,0.09676366843230803,0.31874754901018454,0.0057641155212634024,0.07603130934029743
1364,1000,6.7,0.1016,39.6,0.00578076,134.515,6.90875477931522,31.622776601683793,0.09676366843230803,0.31874754901018454,0.0057641155212634024,0.07603130934029743
1365,1250,6.7,0.1016,39.6,0.00578076,132.395,7.1316985104669115,35.35533905932738,0.09676366843230803,0.31874754901018454,0.0057641155212634024,0.07603130934029743
1366,1600,6.7,0.1016,39.6,0.00578076,127.375,7.3783837129967145,40.0,0.09676366843230803,0.31874754901018454,0.0057641155212634024,0.07603130934029743
1367,2000,6.7,0.1016,39.6,0.00578076,122.235,7.601402334583733,44.721359549995796,0.09676366843230803,0.31874754901018454,0.0057641155212634024,0.07603130934029743
1368,315,6.7,0.1016,31.7,0.00592927,126.266,5.755742213586912,17.74823934929885,0.09676366843230803,0.31874754901018454,0.005911761054720114,0.07700175322679348
1369,400,6.7,0.1016,31.7,0.00592927,128.296,5.993961427306569,20.0,0.09676366843230803,0.31874754901018454,0.005911761054720114,0.07700175322679348
1370,500,6.7,0.1016,31.7,0.00592927,130.206,6.2166061010848646,22.360679774997898,0.09676366843230803,0.31874754901018454,0.005911761054720114,0.07700175322679348
1371,630,6.7,0.1016,31.7,0.00592927,132.116,6.447305862541213,25.099800796022265,0.09676366843230803,0.31874754901018454,0.005911761054720114,0.07700175322679348
1372,800,6.7,0.1016,31.7,0.00592927,132.886,6.68586094706836,28.284271247461902,0.09676366843230803,0.31874754901018454,0.005911761054720114,0.07700175322679348
1373,1000,6.7,0.1016,31.7,0.00592927,131.636,6.90875477931522,31.622776601683793,0.09676366843230803,0.31874754901018454,0.005911761054720114,0.07700175322679348
1374,1250,6.7,0.1016,31.7,0.00592927,129.256,7.1316985104669115,35.35533905932738,0.09676366843230803,0.31874754901018454,0.005911761054720114,0.07700175322679348
1375,1600,6.7,0.1016,31.7,0.00592927,124.346,7.3783837129967145,40.0,0.09676366843230803,0.31874754901018454,0.005911761054720114,0.07700175322679348
1376,2000,6.7,0.1016,31.7,0.00592927,120.446,7.601402334583733,44.721359549995796,0.09676366843230803,0.31874754901018454,0.005911761054720114,0.07700175322679348
1377,200,8.9,0.1016,71.3,0.0103088,133.503,5.303304908059076,14.142135623730951,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1378,250,8.9,0.1016,71.3,0.0103088,134.533,5.5254529391317835,15.811388300841896,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1379,315,8.9,0.1016,71.3,0.0103088,136.583,5.755742213586912,17.74823934929885,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1380,400,8.9,0.1016,71.3,0.0103088,138.123,5.993961427306569,20.0,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1381,500,8.9,0.1016,71.3,0.0103088,138.523,6.2166061010848646,22.360679774997898,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1382,630,8.9,0.1016,71.3,0.0103088,138.423,6.447305862541213,25.099800796022265,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1383,800,8.9,0.1016,71.3,0.0103088,137.813,6.68586094706836,28.284271247461902,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1384,1000,8.9,0.1016,71.3,0.0103088,135.433,6.90875477931522,31.622776601683793,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1385,1250,8.9,0.1016,71.3,0.0103088,132.793,7.1316985104669115,35.35533905932738,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1386,1600,8.9,0.1016,71.3,0.0103088,128.763,7.3783837129967145,40.0,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1387,2000,8.9,0.1016,71.3,0.0103088,124.233,7.601402334583733,44.721359549995796,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1388,2500,8.9,0.1016,71.3,0.0103088,123.623,7.824445930877619,50.0,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1389,3150,8.9,0.1016,71.3,0.0103088,123.263,8.055475141757274,56.124860801609124,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1390,4000,8.9,0.1016,71.3,0.0103088,120.243,8.294299608857235,63.245553203367585,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1391,5000,8.9,0.1016,71.3,0.0103088,116.723,8.517393171418904,70.71067811865476,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1392,6300,8.9,0.1016,71.3,0.0103088,117.253,8.748463629942055,79.37253933193772,0.09676366843230803,0.31874754901018454,0.010256026697689255,0.10153226088293317
1393,200,8.9,0.1016,39.6,0.0124596,133.42,5.303304908059076,14.142135623730951,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1394,250,8.9,0.1016,39.6,0.0124596,134.34,5.5254529391317835,15.811388300841896,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1395,315,8.9,0.1016,39.6,0.0124596,135.38,5.755742213586912,17.74823934929885,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1396,400,8.9,0.1016,39.6,0.0124596,135.54,5.993961427306569,20.0,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1397,500,8.9,0.1016,39.6,0.0124596,133.79,6.2166061010848646,22.360679774997898,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1398,630,8.9,0.1016,39.6,0.0124596,131.92,6.447305862541213,25.099800796022265,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1399,800,8.9,0.1016,39.6,0.0124596,130.94,6.68586094706836,28.284271247461902,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1400,1000,8.9,0.1016,39.6,0.0124596,129.58,6.90875477931522,31.622776601683793,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1401,1250,8.9,0.1016,39.6,0.0124596,127.71,7.1316985104669115,35.35533905932738,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1402,1600,8.9,0.1016,39.6,0.0124596,123.82,7.3783837129967145,40.0,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1403,2000,8.9,0.1016,39.6,0.0124596,119.04,7.601402334583733,44.721359549995796,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1404,2500,8.9,0.1016,39.6,0.0124596,119.19,7.824445930877619,50.0,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1405,3150,8.9,0.1016,39.6,0.0124596,119.35,8.055475141757274,56.124860801609124,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1406,4000,8.9,0.1016,39.6,0.0124596,116.22,8.294299608857235,63.245553203367585,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1407,5000,8.9,0.1016,39.6,0.0124596,113.08,8.517393171418904,70.71067811865476,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1408,6300,8.9,0.1016,39.6,0.0124596,113.11,8.748463629942055,79.37253933193772,0.09676366843230803,0.31874754901018454,0.012382617967913815,0.11162257836119
1409,200,12.3,0.1016,71.3,0.0337792,130.588,5.303304908059076,14.142135623730951,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1410,250,12.3,0.1016,71.3,0.0337792,131.568,5.5254529391317835,15.811388300841896,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1411,315,12.3,0.1016,71.3,0.0337792,137.068,5.755742213586912,17.74823934929885,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1412,400,12.3,0.1016,71.3,0.0337792,139.428,5.993961427306569,20.0,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1413,500,12.3,0.1016,71.3,0.0337792,140.158,6.2166061010848646,22.360679774997898,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1414,630,12.3,0.1016,71.3,0.0337792,135.368,6.447305862541213,25.099800796022265,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1415,800,12.3,0.1016,71.3,0.0337792,127.318,6.68586094706836,28.284271247461902,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1416,1000,12.3,0.1016,71.3,0.0337792,127.928,6.90875477931522,31.622776601683793,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1417,1250,12.3,0.1016,71.3,0.0337792,126.648,7.1316985104669115,35.35533905932738,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1418,1600,12.3,0.1016,71.3,0.0337792,124.748,7.3783837129967145,40.0,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1419,2000,12.3,0.1016,71.3,0.0337792,122.218,7.601402334583733,44.721359549995796,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1420,2500,12.3,0.1016,71.3,0.0337792,121.318,7.824445930877619,50.0,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1421,3150,12.3,0.1016,71.3,0.0337792,120.798,8.055475141757274,56.124860801609124,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1422,4000,12.3,0.1016,71.3,0.0337792,118.018,8.294299608857235,63.245553203367585,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1423,5000,12.3,0.1016,71.3,0.0337792,116.108,8.517393171418904,70.71067811865476,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1424,6300,12.3,0.1016,71.3,0.0337792,113.958,8.748463629942055,79.37253933193772,0.09676366843230803,0.31874754901018454,0.03322121363156215,0.1837911858604759
1425,200,12.3,0.1016,55.5,0.0368233,132.304,5.303304908059076,14.142135623730951,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1426,250,12.3,0.1016,55.5,0.0368233,133.294,5.5254529391317835,15.811388300841896,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1427,315,12.3,0.1016,55.5,0.0368233,135.674,5.755742213586912,17.74823934929885,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1428,400,12.3,0.1016,55.5,0.0368233,136.414,5.993961427306569,20.0,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1429,500,12.3,0.1016,55.5,0.0368233,133.774,6.2166061010848646,22.360679774997898,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1430,630,12.3,0.1016,55.5,0.0368233,124.244,6.447305862541213,25.099800796022265,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1431,800,12.3,0.1016,55.5,0.0368233,125.114,6.68586094706836,28.284271247461902,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1432,1000,12.3,0.1016,55.5,0.0368233,125.484,6.90875477931522,31.622776601683793,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1433,1250,12.3,0.1016,55.5,0.0368233,124.214,7.1316985104669115,35.35533905932738,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1434,1600,12.3,0.1016,55.5,0.0368233,121.824,7.3783837129967145,40.0,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1435,2000,12.3,0.1016,55.5,0.0368233,118.564,7.601402334583733,44.721359549995796,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1436,2500,12.3,0.1016,55.5,0.0368233,117.054,7.824445930877619,50.0,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1437,3150,12.3,0.1016,55.5,0.0368233,116.914,8.055475141757274,56.124860801609124,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1438,4000,12.3,0.1016,55.5,0.0368233,114.404,8.294299608857235,63.245553203367585,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1439,5000,12.3,0.1016,55.5,0.0368233,112.014,8.517393171418904,70.71067811865476,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1440,6300,12.3,0.1016,55.5,0.0368233,110.124,8.748463629942055,79.37253933193772,0.09676366843230803,0.31874754901018454,0.036161519357186415,0.19189398114584003
1441,200,12.3,0.1016,39.6,0.0408268,128.545,5.303304908059076,14.142135623730951,0.09676366843230803,0.31874754901018454,0.040015397308168124,0.2020564277621477
1442,250,12.3,0.1016,39.6,0.0408268,129.675,5.5254529391317835,15.811388300841896,0.09676366843230803,0.31874754901018454,0.040015397308168124,0.2020564277621477
1443,315,12.3,0.1016,39.6,0.0408268,129.415,5.755742213586912,17.74823934929885,0.09676366843230803,0.31874754901018454,0.040015397308168124,0.2020564277621477
1444,400,12.3,0.1016,39.6,0.0408268,128.265,5.993961427306569,20.0,0.09676366843230803,0.31874754901018454,0.040015397308168124,0.2020564277621477
1445,500,12.3,0.1016,39.6,0.0408268,122.205,6.2166061010848646,22.360679774997898,0.09676366843230803,0.31874754901018454,0.040015397308168124,0.2020564277621477
1446,630,12.3,0.1016,39.6,0.0408268,121.315,6.447305862541213,25.099800796022265,0.09676366843230803,0.31874754901018454,0.040015397308168124,0.2020564277621477
1447,800,12.3,0.1016,39.6,0.0408268,122.315,6.68586094706836,28.284271247461902,0.09676366843230803,0.31874754901018454,0.040015397308168124,0.2020564277621477
1448,1000,12.3,0.1016,39.6,0.0408268,122.435,6.90875477931522,31.622776601683793,0.09676366843230803,0.31874754901018454,0.040015397308168124,0.2020564277621477
1449,1250,12.3,0.1016,39.6,0.0408268,121.165,7.1316985104669115,35.35533905932738,0.09676366843230803,0.31874754901018454,0.040015397308168124,0.2020564277621477
1450,1600,12.3,0.1016,39.6,0.0408268,117.875,7.3783837129967145,40.0,0.09676366843230803,0.31874754901018454,0.040015397308168124,0.2020564277621477
